43,62,13,Citizen630,-10.0,love, sadness, fear
865,86,19,Citizen742,10.0,kindness, harmony, envy
865,86,19,Citizen573,-10.0,joy, disgust, fear
865,86,19,Citizen543,-10.0,fear, kindness, envy
865,86,19,Citizen473,-10.0,harmony, frustration, stress
865,86,19,Citizen658,-30.0,shame, frustration, shame
865,86,19,Citizen156,10.0,hope, envy, love
865,86,19,Citizen487,-10.0,serenity, stress, disgust
865,86,19,Citizen724,-10.0,happiness, disgust, anger
865,86,19,Citizen146,-10.0,frustration, peace, conflict
865,86,19,Citizen324,-30.0,shame, disgust, shame
865,86,19,Citizen100,10.0,happiness, happiness, sadness
865,86,19,Citizen176,-10.0,peace, stress, sadness
865,86,19,Citizen970,-10.0,shame, kindness, guilt
865,86,19,Citizen295,-10.0,fear, gratitude, conflict
865,86,19,Citizen536,-10.0,guilt, stress, serenity
865,85,17,Citizen543,-10.0,fear, kindness, envy
865,85,17,Citizen752,10.0,peace, stress, contentment
865,85,17,Citizen658,-30.0,shame, frustration, shame
865,85,17,Citizen156,10.0,hope, envy, love
865,85,17,Citizen724,-10.0,happiness, disgust, anger
865,85,17,Citizen146,-10.0,frustration, peace, conflict
865,85,17,Citizen324,-30.0,shame, disgust, shame
865,85,17,Citizen176,-10.0,peace, stress, sadness
865,85,17,Citizen970,-10.0,shame, kindness, guilt
865,85,17,Citizen295,-10.0,fear, gratitude, conflict
865,85,17,Citizen536,-10.0,guilt, stress, serenity
865,85,17,Citizen138,-30.0,fear, sadness, shame
865,85,17,Citizen378,-10.0,disgust, conflict, happiness
865,86,15,Citizen573,-10.0,joy, disgust, fear
865,86,15,Citizen543,-10.0,fear, kindness, envy
865,86,15,Citizen752,10.0,peace, stress, contentment
865,86,15,Citizen724,-10.0,happiness, disgust, anger
865,86,15,Citizen146,-10.0,frustration, peace, conflict
865,86,15,Citizen324,-30.0,shame, disgust, shame
865,86,15,Citizen176,-10.0,peace, stress, sadness
865,86,15,Citizen970,-10.0,shame, kindness, guilt
865,86,15,Citizen536,-10.0,guilt, stress, serenity
946,76,57,Citizen17,-30.0,disgust, stress, frustration
946,76,57,Citizen528,10.0,harmony, fear, peace
946,76,57,Citizen78,-10.0,sadness, conflict, contentment
946,76,57,Citizen453,10.0,happiness, shame, joy
946,76,57,Citizen835,-10.0,anger, shame, contentment
946,76,57,Citizen681,10.0,hope, shame, gratitude
946,76,57,Citizen644,10.0,hope, conflict, contentment
946,76,57,Citizen601,10.0,guilt, gratitude, gratitude
946,76,57,Citizen485,-10.0,gratitude, stress, envy
946,76,57,Citizen445,10.0,love, kindness, shame
946,76,57,Citizen578,10.0,sadness, love, happiness
946,76,57,Citizen835,10.0,contentment, sadness, harmony
68,44,45,Citizen372,10.0,frustration, contentment, love
68,44,45,Citizen769,10.0,contentment, conflict, happiness
68,44,45,Citizen418,10.0,love, contentment, disgust
68,44,45,Citizen297,-10.0,sadness, fear, happiness
68,44,45,Citizen860,30.0,hope, serenity, happiness
68,44,45,Citizen277,10.0,happiness, conflict, happiness
68,44,45,Citizen616,-10.0,frustration, shame, serenity
68,44,45,Citizen41,-30.0,disgust, sadness, conflict
68,44,45,Citizen248,10.0,contentment, conflict, serenity
68,44,45,Citizen597,-10.0,love, frustration, guilt
68,44,45,Citizen966,-10.0,disgust, stress, joy
84,51,6,Citizen657,30.0,contentment, freedom, anarchy
84,51,6,Citizen407,10.0,contentment, freedom, anarchy
84,51,6,Citizen589,10.0,contentment, freedom, anarchy
84,51,6,Citizen603,10.0,contentment, freedom, anarchy
84,51,6,Citizen212,-10.0,contentment, freedom, anarchy
84,51,6,Citizen456,10.0,contentment, freedom, anarchy
Some(2023-06-28 23:30:55),597,8,66,Citizen380,-10.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen409,30.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen803,30.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen322,10.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen540,-10.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen50,10.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen969,30.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen18,-10.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen210,-10.0,contentment, love, conflict
Some(2023-06-28 23:30:55),597,8,66,Citizen631,30.0,contentment, love, conflict
Some(2023-06-28 23:34:56),341,92,95,Citizen725,10.0,harmony, conflict, harmony
Some(2023-06-28 23:34:56),341,92,95,Citizen240,30.0,harmony, conflict, harmony
Some(2023-06-28 23:34:56),341,92,95,Citizen956,10.0,harmony, conflict, harmony
Some(2023-06-28 23:34:56),341,92,95,Citizen750,10.0,harmony, conflict, harmony
Some(2023-06-28 23:34:56),341,92,95,Citizen500,30.0,harmony, conflict, harmony
Some(2023-06-28 23:34:56),341,92,95,Citizen807,10.0,harmony, conflict, harmony
Some(2023-06-28 23:34:56),341,92,95,Citizen664,-10.0,harmony, conflict, harmony
Some(2023-06-28 23:34:56),341,92,95,Citizen614,-10.0,harmony, conflict, harmony
Some(2023-06-28 23:34:56),341,92,95,Citizen435,10.0,harmony, conflict, harmony
Some(2023-06-28 23:34:56),341,92,95,Citizen708,10.0,harmony, conflict, harmony
Some(2023-06-28 23:34:56),341,92,95,Citizen508,30.0,harmony, conflict, harmony
946,78,56,Citizen17,-30.0,disgust, stress, frustration
946,78,56,Citizen528,10.0,harmony, fear, peace
946,78,56,Citizen78,-10.0,sadness, conflict, contentment
946,78,56,Citizen453,10.0,happiness, shame, joy
946,78,56,Citizen835,-10.0,anger, shame, contentment
946,78,56,Citizen681,10.0,hope, shame, gratitude
946,78,56,Citizen644,10.0,hope, conflict, contentment
946,78,56,Citizen601,10.0,guilt, gratitude, gratitude
75,33,18,Citizen431,30.0,anger, happiness, anarchy
75,33,18,Citizen279,30.0,anger, happiness, anarchy
75,33,18,Citizen819,30.0,anger, happiness, anarchy
75,33,18,Citizen938,30.0,anger, happiness, anarchy
75,33,18,Citizen897,10.0,anger, happiness, anarchy
75,33,18,Citizen530,-30.0,anger, happiness, anarchy
75,33,18,Citizen829,-10.0,anger, happiness, anarchy
75,33,18,Citizen237,10.0,anger, happiness, anarchy
75,33,18,Citizen770,-10.0,anger, happiness, anarchy
75,33,18,Citizen54,30.0,anger, happiness, anarchy
75,33,18,Citizen455,10.0,anger, happiness, anarchy
75,33,18,Citizen5,30.0,anger, happiness, anarchy
75,33,18,Citizen217,-10.0,anger, happiness, anarchy
75,33,18,Citizen301,30.0,anger, happiness, anarchy
75,33,18,Citizen354,-10.0,anger, happiness, anarchy
75,33,18,Citizen667,10.0,anger, happiness, anarchy
75,33,18,Citizen342,10.0,anger, happiness, anarchy
Some(2023-06-28 23:32:56),430,74,78,Citizen584,10.0,gratitude, gratitude, democracy
Some(2023-06-28 23:32:56),430,74,78,Citizen452,-30.0,gratitude, gratitude, democracy
Some(2023-06-28 23:32:56),430,74,78,Citizen142,10.0,gratitude, gratitude, democracy
Some(2023-06-28 23:32:56),430,74,78,Citizen826,-10.0,gratitude, gratitude, democracy
Some(2023-06-28 23:32:56),430,74,78,Citizen309,10.0,gratitude, gratitude, democracy
Some(2023-06-28 23:32:56),430,74,78,Citizen949,10.0,gratitude, gratitude, democracy
Some(2023-06-28 23:32:56),430,74,78,Citizen786,10.0,gratitude, gratitude, democracy
Some(2023-06-28 23:32:56),430,74,78,Citizen651,10.0,gratitude, gratitude, democracy
Some(2023-06-28 23:32:56),430,74,78,Citizen244,-10.0,gratitude, gratitude, democracy
Some(2023-06-28 23:32:56),430,74,78,Citizen215,-30.0,gratitude, gratitude, democracy
Some(2023-06-29 12:24:29),872,90,17,Citizen6,10.0,democracy, anger, hope
Some(2023-06-29 12:24:29),872,90,17,Citizen112,-10.0,democracy, anger, hope
Some(2023-06-29 12:24:29),872,90,17,Citizen43,30.0,democracy, anger, hope
Some(2023-06-29 12:24:29),872,90,17,Citizen361,-10.0,democracy, anger, hope
Some(2023-06-29 12:24:29),872,90,17,Citizen695,30.0,democracy, anger, hope
Some(2023-06-29 12:24:29),872,90,17,Citizen275,10.0,democracy, anger, hope
Some(2023-06-29 12:24:29),872,90,17,Citizen977,10.0,democracy, anger, hope
Some(2023-06-29 12:24:29),872,90,17,Citizen869,-10.0,democracy, anger, hope
Some(2023-06-29 12:24:29),872,90,17,Citizen942,10.0,democracy, anger, hope
Some(2023-06-29 12:24:29),872,90,17,Citizen512,10.0,democracy, anger, hope
Some(2023-06-29 12:24:29),872,90,17,Citizen518,-10.0,democracy, anger, hope
Some(2023-06-29 12:24:29),872,90,17,Citizen202,30.0,democracy, anger, hope
Some(2023-06-29 12:24:29),872,90,17,Citizen111,30.0,democracy, anger, hope
Some(2023-06-29 12:24:29),872,90,17,Citizen410,-10.0,democracy, anger, hope
262,4,28,Citizen608,-30.0,envy, sadness, shame
262,4,28,Citizen182,10.0,hope, joy, disgust
262,4,28,Citizen238,10.0,contentment, stress, love
262,4,28,Citizen487,-10.0,peace, anger, anger
262,4,28,Citizen506,-10.0,sadness, shame, happiness
262,4,28,Citizen759,30.0,peace, kindness, harmony
Some(2023-06-28 23:30:55),842,4,43,Citizen22,-10.0,kindness, happiness, gratitude
Some(2023-06-28 23:30:55),842,4,43,Citizen186,30.0,kindness, happiness, gratitude
Some(2023-06-28 23:30:55),842,4,43,Citizen772,10.0,kindness, happiness, gratitude
Some(2023-06-28 23:30:55),842,4,43,Citizen206,-10.0,kindness, happiness, gratitude
Some(2023-06-28 23:30:55),842,4,43,Citizen833,10.0,kindness, happiness, gratitude
Some(2023-06-28 23:30:55),842,4,43,Citizen523,10.0,kindness, happiness, gratitude
Some(2023-06-28 23:30:55),842,4,43,Citizen160,-10.0,kindness, happiness, gratitude
Some(2023-06-28 23:30:55),842,4,43,Citizen343,-10.0,kindness, happiness, gratitude
Some(2023-06-28 23:30:55),842,4,43,Citizen575,30.0,kindness, happiness, gratitude
Some(2023-06-28 23:30:55),842,4,43,Citizen404,30.0,kindness, happiness, gratitude
526,72,40,Citizen608,-30.0,frustration, anger, anger
526,72,40,Citizen253,10.0,joy, guilt, love
526,72,40,Citizen188,10.0,love, hope, shame
526,72,40,Citizen583,30.0,gratitude, hope, gratitude
526,72,40,Citizen592,30.0,contentment, peace, love
526,72,40,Citizen914,-30.0,stress, anger, fear
526,72,40,Citizen542,30.0,hope, happiness, serenity
526,72,40,Citizen725,10.0,contentment, love, sadness
526,72,40,Citizen37,10.0,frustration, hope, gratitude
526,72,40,Citizen446,10.0,joy, happiness, disgust
976,28,25,Citizen786,10.0,anger, contentment, joy
976,28,25,Citizen212,-10.0,anger, shame, kindness
976,28,25,Citizen125,-10.0,fear, love, disgust
976,28,25,Citizen364,30.0,joy, kindness, serenity
976,28,25,Citizen403,-10.0,shame, harmony, fear
976,28,25,Citizen492,10.0,guilt, happiness, love
976,28,25,Citizen804,30.0,joy, joy, joy
976,28,25,Citizen973,30.0,love, harmony, gratitude
976,28,25,Citizen968,-10.0,disgust, hope, fear
976,28,25,Citizen557,-10.0,joy, disgust, fear
976,28,25,Citizen694,10.0,love, fear, gratitude
976,28,25,Citizen838,-10.0,guilt, envy, love
976,28,25,Citizen224,-10.0,peace, shame, stress
976,28,25,Citizen53,-10.0,love, stress, shame
976,28,25,Citizen645,10.0,serenity, shame, peace
68,43,47,Citizen372,10.0,frustration, contentment, love
68,43,47,Citizen504,10.0,contentment, contentment, anger
68,43,47,Citizen769,10.0,contentment, conflict, happiness
68,43,47,Citizen418,10.0,love, contentment, disgust
68,43,47,Citizen297,-10.0,sadness, fear, happiness
68,43,47,Citizen638,-10.0,anger, hope, frustration
68,43,47,Citizen411,-10.0,envy, frustration, serenity
68,43,47,Citizen277,10.0,happiness, conflict, happiness
68,43,47,Citizen616,-10.0,frustration, shame, serenity
68,43,47,Citizen41,-30.0,disgust, sadness, conflict
68,43,47,Citizen248,10.0,contentment, conflict, serenity
68,43,47,Citizen597,-10.0,love, frustration, guilt
68,43,47,Citizen966,-10.0,disgust, stress, joy
36,73,57,Citizen835,-10.0,anger, shame, contentment
36,73,57,Citizen681,10.0,hope, shame, gratitude
36,73,57,Citizen644,10.0,hope, conflict, contentment
36,73,57,Citizen601,10.0,guilt, gratitude, gratitude
36,73,57,Citizen485,-10.0,gratitude, stress, envy
36,73,57,Citizen445,10.0,love, kindness, shame
36,73,57,Citizen578,10.0,sadness, love, happiness
36,73,57,Citizen835,10.0,contentment, sadness, harmony
36,73,57,Citizen71,-10.0,fear, happiness, sadness
36,73,57,Citizen175,-10.0,fear, guilt, serenity
36,73,57,Citizen990,10.0,happiness, love, envy
36,73,57,Citizen537,-30.0,shame, conflict, frustration
616,104,93,No citizen detected.
779,-1,28,Citizen805,-10.0,happiness, conflict, guilt
779,-1,28,Citizen143,10.0,disgust, serenity, harmony
43,62,13,Citizen630,-10.0,love, sadness, fear
43,62,13,Citizen760,-10.0,conflict, love, anger
43,62,13,Citizen777,-30.0,fear, stress, shame
43,62,13,Citizen858,-10.0,anger, peace, disgust
43,62,13,Citizen865,10.0,contentment, anger, gratitude
43,62,13,Citizen723,-10.0,serenity, stress, fear
43,62,13,Citizen325,10.0,gratitude, peace, anger
976,24,26,Citizen403,-10.0,shame, harmony, fear
976,24,26,Citizen492,10.0,guilt, happiness, love
976,24,26,Citizen804,30.0,joy, joy, joy
976,24,26,Citizen973,30.0,love, harmony, gratitude
976,24,26,Citizen557,-10.0,joy, disgust, fear
976,24,26,Citizen694,10.0,love, fear, gratitude
976,24,26,Citizen838,-10.0,guilt, envy, love
976,24,26,Citizen224,-10.0,peace, shame, stress
976,24,26,Citizen53,-10.0,love, stress, shame
976,24,26,Citizen645,10.0,serenity, shame, peace
976,24,26,Citizen632,-10.0,guilt, anger, peace
976,24,26,Citizen510,10.0,serenity, joy, fear
976,24,26,Citizen430,-10.0,conflict, contentment, anger
Some(2023-06-29 12:24:29),912,88,37,Citizen673,-30.0,contentment, freedom, disgust
Some(2023-06-29 12:24:29),912,88,37,Citizen867,10.0,contentment, freedom, disgust
Some(2023-06-29 12:24:29),912,88,37,Citizen570,10.0,contentment, freedom, disgust
Some(2023-06-29 12:24:29),912,88,37,Citizen727,10.0,contentment, freedom, disgust
Some(2023-06-29 12:24:29),912,88,37,Citizen262,30.0,contentment, freedom, disgust
Some(2023-06-29 12:24:29),912,88,37,Citizen618,10.0,contentment, freedom, disgust
Some(2023-06-29 12:24:29),912,88,37,Citizen541,10.0,contentment, freedom, disgust
Some(2023-06-29 12:24:29),912,88,37,Citizen374,10.0,contentment, freedom, disgust
708,50,54,Citizen381,10.0,hope, disgust, kindness
708,50,54,Citizen72,10.0,hope, disgust, kindness
708,50,54,Citizen609,30.0,hope, disgust, kindness
708,50,54,Citizen22,10.0,hope, disgust, kindness
708,50,54,Citizen855,10.0,hope, disgust, kindness
708,50,54,Citizen623,-30.0,hope, disgust, kindness
708,50,54,Citizen943,-10.0,hope, disgust, kindness
708,50,54,Citizen365,30.0,hope, disgust, kindness
708,50,54,Citizen350,30.0,hope, disgust, kindness
708,50,54,Citizen777,10.0,hope, disgust, kindness
708,50,54,Citizen576,10.0,hope, disgust, kindness
708,50,54,Citizen831,30.0,hope, disgust, kindness
282,37,7,Citizen177,-30.0,sadness, fear, fear
282,37,7,Citizen812,10.0,peace, sadness, serenity
282,37,7,Citizen859,10.0,fear, happiness, peace
282,37,7,Citizen243,10.0,peace, stress, gratitude
282,37,7,Citizen773,-10.0,joy, shame, guilt
282,37,7,Citizen514,10.0,joy, happiness, anger
282,37,7,Citizen838,-10.0,sadness, sadness, love
282,37,7,Citizen909,-30.0,stress, sadness, disgust
282,37,7,Citizen929,-10.0,shame, happiness, stress
282,37,7,Citizen170,30.0,happiness, kindness, peace
282,37,7,Citizen165,30.0,kindness, happiness, contentment
616,106,94,No citizen detected.
946,77,57,Citizen17,-30.0,disgust, stress, frustration
946,77,57,Citizen528,10.0,harmony, fear, peace
946,77,57,Citizen78,-10.0,sadness, conflict, contentment
946,77,57,Citizen453,10.0,happiness, shame, joy
946,77,57,Citizen835,-10.0,anger, shame, contentment
946,77,57,Citizen681,10.0,hope, shame, gratitude
946,77,57,Citizen644,10.0,hope, conflict, contentment
946,77,57,Citizen601,10.0,guilt, gratitude, gratitude
946,77,57,Citizen485,-10.0,gratitude, stress, envy
36,71,56,Citizen681,10.0,hope, shame, gratitude
36,71,56,Citizen644,10.0,hope, conflict, contentment
36,71,56,Citizen601,10.0,guilt, gratitude, gratitude
36,71,56,Citizen485,-10.0,gratitude, stress, envy
36,71,56,Citizen445,10.0,love, kindness, shame
36,71,56,Citizen578,10.0,sadness, love, happiness
36,71,56,Citizen835,10.0,contentment, sadness, harmony
36,71,56,Citizen71,-10.0,fear, happiness, sadness
36,71,56,Citizen681,-30.0,disgust, shame, disgust
36,71,56,Citizen175,-10.0,fear, guilt, serenity
36,71,56,Citizen990,10.0,happiness, love, envy
36,71,56,Citizen537,-30.0,shame, conflict, frustration
36,71,56,Citizen200,-10.0,happiness, conflict, fear
36,71,56,Citizen283,10.0,peace, shame, joy
616,99,90,Citizen389,30.0,love, kindness, contentment
616,99,90,Citizen862,-30.0,frustration, fear, frustration
616,99,90,Citizen353,-10.0,guilt, frustration, gratitude
616,99,90,Citizen214,30.0,serenity, serenity, kindness
899,33,60,Citizen761,10.0,serenity, hope, anger
899,33,60,Citizen875,10.0,gratitude, anger, harmony
899,33,60,Citizen19,-10.0,guilt, disgust, hope
899,33,60,Citizen60,30.0,serenity, peace, love
899,33,60,Citizen8,-10.0,harmony, disgust, shame
899,33,60,Citizen557,10.0,serenity, hope, frustration
899,33,60,Citizen375,30.0,hope, love, joy
899,33,60,Citizen8,10.0,love, hope, conflict
899,33,60,Citizen284,-10.0,fear, stress, serenity
899,33,60,Citizen882,10.0,frustration, hope, serenity
282,40,8,Citizen888,30.0,hope, love, love
282,40,8,Citizen707,-10.0,kindness, sadness, envy
282,40,8,Citizen978,-30.0,shame, sadness, sadness
282,40,8,Citizen40,10.0,conflict, happiness, kindness
282,40,8,Citizen773,-10.0,shame, shame, peace
282,40,8,Citizen812,10.0,peace, sadness, serenity
282,40,8,Citizen859,10.0,fear, happiness, peace
282,40,8,Citizen243,10.0,peace, stress, gratitude
282,40,8,Citizen773,-10.0,joy, shame, guilt
282,40,8,Citizen514,10.0,joy, happiness, anger
282,40,8,Citizen838,-10.0,sadness, sadness, love
Some(2023-06-29 12:20:04),735,97,87,Citizen965,30.0,joy, happiness, happiness
Some(2023-06-29 12:20:04),735,97,87,Citizen435,10.0,joy, happiness, happiness
Some(2023-06-29 12:20:04),735,97,87,Citizen421,30.0,joy, happiness, happiness
Some(2023-06-29 12:20:04),735,97,87,Citizen715,30.0,joy, happiness, happiness
Some(2023-06-29 12:20:04),735,97,87,Citizen916,10.0,joy, happiness, happiness
Some(2023-06-29 12:20:04),735,97,87,Citizen879,10.0,joy, happiness, happiness
36,75,59,Citizen528,10.0,harmony, fear, peace
36,75,59,Citizen78,-10.0,sadness, conflict, contentment
36,75,59,Citizen453,10.0,happiness, shame, joy
36,75,59,Citizen310,10.0,envy, hope, peace
36,75,59,Citizen837,-10.0,happiness, fear, disgust
36,75,59,Citizen681,10.0,hope, shame, gratitude
36,75,59,Citizen644,10.0,hope, conflict, contentment
36,75,59,Citizen601,10.0,guilt, gratitude, gratitude
36,75,59,Citizen485,-10.0,gratitude, stress, envy
36,75,59,Citizen445,10.0,love, kindness, shame
36,75,59,Citizen578,10.0,sadness, love, happiness
36,75,59,Citizen71,-10.0,fear, happiness, sadness
192,59,92,Citizen421,30.0,anarchy, happiness, frustration
192,59,92,Citizen260,30.0,anarchy, happiness, frustration
192,59,92,Citizen649,10.0,anarchy, happiness, frustration
192,59,92,Citizen767,30.0,anarchy, happiness, frustration
192,59,92,Citizen290,30.0,anarchy, happiness, frustration
192,59,92,Citizen717,10.0,anarchy, happiness, frustration
192,59,92,Citizen273,-10.0,anarchy, happiness, frustration
192,59,92,Citizen586,10.0,anarchy, happiness, frustration
192,59,92,Citizen100,30.0,anarchy, happiness, frustration
192,59,92,Citizen946,30.0,anarchy, happiness, frustration
192,59,92,Citizen375,30.0,anarchy, happiness, frustration
192,59,92,Citizen642,30.0,anarchy, happiness, frustration
192,59,92,Citizen22,30.0,anarchy, happiness, frustration
192,59,92,Citizen354,-10.0,anarchy, happiness, frustration
192,59,92,Citizen28,-10.0,anarchy, happiness, frustration
192,59,92,Citizen21,30.0,anarchy, happiness, frustration
946,78,58,Citizen17,-30.0,disgust, stress, frustration
946,78,58,Citizen528,10.0,harmony, fear, peace
946,78,58,Citizen78,-10.0,sadness, conflict, contentment
946,78,58,Citizen453,10.0,happiness, shame, joy
946,78,58,Citizen837,-10.0,happiness, fear, disgust
946,78,58,Citizen681,10.0,hope, shame, gratitude
946,78,58,Citizen644,10.0,hope, conflict, contentment
946,78,58,Citizen601,10.0,guilt, gratitude, gratitude
863,15,72,Citizen252,30.0,peace, fear, stress
863,15,72,Citizen318,30.0,peace, fear, stress
863,15,72,Citizen249,10.0,peace, fear, stress
863,15,72,Citizen874,-10.0,peace, fear, stress
863,15,72,Citizen697,10.0,peace, fear, stress
863,15,72,Citizen226,30.0,peace, fear, stress
863,15,72,Citizen109,10.0,peace, fear, stress
863,15,72,Citizen877,30.0,peace, fear, stress
863,15,72,Citizen476,30.0,peace, fear, stress
863,15,72,Citizen918,-10.0,peace, fear, stress
863,15,72,Citizen709,-30.0,peace, fear, stress
669,82,46,Citizen759,10.0,joy, democracy, contentment
669,82,46,Citizen919,30.0,joy, democracy, contentment
669,82,46,Citizen780,10.0,joy, democracy, contentment
669,82,46,Citizen429,30.0,joy, democracy, contentment
669,82,46,Citizen569,-10.0,joy, democracy, contentment
669,82,46,Citizen450,30.0,joy, democracy, contentment
669,82,46,Citizen341,10.0,joy, democracy, contentment
669,82,46,Citizen682,10.0,joy, democracy, contentment
669,82,46,Citizen548,-10.0,joy, democracy, contentment
669,82,46,Citizen845,30.0,joy, democracy, contentment
669,82,46,Citizen944,30.0,joy, democracy, contentment
669,82,46,Citizen764,30.0,joy, democracy, contentment
669,82,46,Citizen989,10.0,joy, democracy, contentment
669,82,46,Citizen569,30.0,joy, democracy, contentment
43,60,11,Citizen494,-10.0,kindness, shame, disgust
43,60,11,Citizen817,10.0,harmony, anger, kindness
43,60,11,Citizen760,-10.0,conflict, love, anger
43,60,11,Citizen777,-30.0,fear, stress, shame
43,60,11,Citizen858,-10.0,anger, peace, disgust
43,60,11,Citizen723,-10.0,serenity, stress, fear
43,60,11,Citizen325,10.0,gratitude, peace, anger
43,60,11,Citizen674,10.0,peace, serenity, anger
43,60,11,Citizen545,-10.0,harmony, fear, guilt
43,60,11,Citizen159,-10.0,hope, anger, frustration
43,60,11,Citizen866,10.0,joy, serenity, shame
43,60,11,Citizen872,-10.0,guilt, stress, happiness
43,60,11,Citizen466,10.0,guilt, serenity, love
36,74,53,Citizen453,10.0,happiness, shame, joy
36,74,53,Citizen835,-10.0,anger, shame, contentment
36,74,53,Citizen681,10.0,hope, shame, gratitude
36,74,53,Citizen644,10.0,hope, conflict, contentment
36,74,53,Citizen601,10.0,guilt, gratitude, gratitude
36,74,53,Citizen485,-10.0,gratitude, stress, envy
36,74,53,Citizen609,-10.0,guilt, love, conflict
36,74,53,Citizen707,-10.0,peace, guilt, envy
36,74,53,Citizen445,10.0,love, kindness, shame
36,74,53,Citizen578,10.0,sadness, love, happiness
36,74,53,Citizen835,10.0,contentment, sadness, harmony
36,74,53,Citizen71,-10.0,fear, happiness, sadness
36,74,53,Citizen681,-30.0,disgust, shame, disgust
36,74,53,Citizen679,10.0,anger, kindness, kindness
865,86,16,Citizen573,-10.0,joy, disgust, fear
865,86,16,Citizen543,-10.0,fear, kindness, envy
865,86,16,Citizen752,10.0,peace, stress, contentment
865,86,16,Citizen156,10.0,hope, envy, love
865,86,16,Citizen724,-10.0,happiness, disgust, anger
865,86,16,Citizen146,-10.0,frustration, peace, conflict
865,86,16,Citizen324,-30.0,shame, disgust, shame
865,86,16,Citizen176,-10.0,peace, stress, sadness
865,86,16,Citizen970,-10.0,shame, kindness, guilt
865,86,16,Citizen536,-10.0,guilt, stress, serenity
831,87,23,Citizen749,10.0,sadness, love, peace
831,87,23,Citizen911,30.0,sadness, love, peace
831,87,23,Citizen756,-10.0,sadness, love, peace
831,87,23,Citizen900,30.0,sadness, love, peace
831,87,23,Citizen859,-10.0,sadness, love, peace
831,87,23,Citizen773,10.0,sadness, love, peace
831,87,23,Citizen131,10.0,sadness, love, peace
43,62,7,Citizen630,-10.0,love, sadness, fear
43,62,7,Citizen817,30.0,happiness, harmony, happiness
43,62,7,Citizen494,-10.0,kindness, shame, disgust
43,62,7,Citizen817,10.0,harmony, anger, kindness
43,62,7,Citizen858,-10.0,anger, peace, disgust
43,62,7,Citizen723,-10.0,serenity, stress, fear
43,62,7,Citizen325,10.0,gratitude, peace, anger
43,62,7,Citizen674,10.0,peace, serenity, anger
43,62,7,Citizen176,-10.0,frustration, sadness, hope
607,93,83,Citizen229,30.0,gratitude, gratitude, happiness
607,93,83,Citizen789,-10.0,gratitude, gratitude, happiness
607,93,83,Citizen948,30.0,gratitude, gratitude, happiness
607,93,83,Citizen135,30.0,gratitude, gratitude, happiness
607,93,83,Citizen192,-10.0,gratitude, gratitude, happiness
607,93,83,Citizen641,10.0,gratitude, gratitude, happiness
607,93,83,Citizen318,30.0,gratitude, gratitude, happiness
607,93,83,Citizen233,-10.0,gratitude, gratitude, happiness
607,93,83,Citizen544,-30.0,gratitude, gratitude, happiness
607,93,83,Citizen949,30.0,gratitude, gratitude, happiness
282,42,12,Citizen533,30.0,peace, contentment, hope
282,42,12,Citizen35,-10.0,fear, happiness, stress
282,42,12,Citizen962,30.0,harmony, harmony, joy
282,42,12,Citizen594,-10.0,serenity, fear, disgust
282,42,12,Citizen888,30.0,hope, love, love
282,42,12,Citizen985,10.0,harmony, disgust, serenity
282,42,12,Citizen707,-10.0,kindness, sadness, envy
282,42,12,Citizen978,-30.0,shame, sadness, sadness
282,42,12,Citizen859,10.0,fear, happiness, peace
282,42,12,Citizen773,-10.0,joy, shame, guilt
282,42,12,Citizen514,10.0,joy, happiness, anger
Some(2023-06-28 23:39:56),219,15,4,Citizen377,10.0,joy, democracy, fear
Some(2023-06-28 23:39:56),219,15,4,Citizen760,30.0,joy, democracy, fear
Some(2023-06-28 23:39:56),219,15,4,Citizen144,30.0,joy, democracy, fear
Some(2023-06-28 23:39:56),219,15,4,Citizen129,10.0,joy, democracy, fear
Some(2023-06-28 23:39:56),219,15,4,Citizen932,-10.0,joy, democracy, fear
Some(2023-06-28 23:39:56),219,15,4,Citizen506,10.0,joy, democracy, fear
Some(2023-06-28 23:39:56),219,15,4,Citizen756,30.0,joy, democracy, fear
Some(2023-06-28 23:39:56),219,15,4,Citizen240,30.0,joy, democracy, fear
Some(2023-06-28 23:39:56),219,15,4,Citizen326,10.0,joy, democracy, fear
Some(2023-06-28 23:39:56),219,15,4,Citizen226,30.0,joy, democracy, fear
Some(2023-06-28 23:39:56),219,15,4,Citizen798,-10.0,joy, democracy, fear
Some(2023-06-28 23:39:56),219,15,4,Citizen369,10.0,joy, democracy, fear
Some(2023-06-28 23:39:56),219,15,4,Citizen375,10.0,joy, democracy, fear
Some(2023-06-28 23:29:55),597,8,64,Citizen380,-10.0,harmony, anger, joy
Some(2023-06-28 23:29:55),597,8,64,Citizen599,10.0,harmony, anger, joy
Some(2023-06-28 23:29:55),597,8,64,Citizen409,30.0,harmony, anger, joy
